date,cat_id,units_sold
2023-12-22,Category_6,3152
2023-12-22,Category_7,3306
2023-12-22,Category_8,3215
2023-12-23,Category_1,5538
2023-12-23,Category_2,5340
2023-12-23,Category_3,2832
2023-12-23,Category_4,2676
2023-12-23,Category_5,7842
2023-12-23,Category_6,4123
2023-12-23,Category_7,4343
2023-12-23,Category_8,4161
2023-12-24,Category_1,5621
2023-12-24,Category_2,5312
2023-12-24,Category_3,2801
2023-12-24,Category_4,2641
2023-12-24,Category_5,8170
2023-12-24,Category_6,4113
2023-12-24,Category_7,4333
2023-12-24,Category_8,4174
2023-12-25,Category_1,6693
2023-12-25,Category_2,6727
2023-12-25,Category_3,3513
2023-12-25,Category_4,3409
2023-12-25,Category_5,9548
2023-12-25,Category_6,5010
2023-12-25,Category_7,5433
2023-12-25,Category_8,5076
2023-12-26,Category_1,4355
2023-12-26,Category_2,4224
2023-12-26,Category_3,2205
2023-12-26,Category_4,2155
2023-12-26,Category_5,6379
2023-12-26,Category_6,3212
2023-12-26,Category_7,3407
2023-12-26,Category_8,3292
2023-12-27,Category_1,4297
2023-12-27,Category_2,4188
2023-12-27,Category_3,2207
2023-12-27,Category_4,2160
2023-12-27,Category_5,6398
2023-12-27,Category_6,3250
2023-12-27,Category_7,3398
2023-12-27,Category_8,3299
2023-12-28,Category_1,4335
2023-12-28,Category_2,4233
2023-12-28,Category_3,2292
2023-12-28,Category_4,2078
2023-12-28,Category_5,6233
2023-12-28,Category_6,3232
2023-12-28,Category_7,3354
2023-12-28,Category_8,3289
2023-12-29,Category_1,4283
2023-12-29,Category_2,4202
2023-12-29,Category_3,2262
2023-12-29,Category_4,2158
2023-12-29,Category_5,6450
2023-12-29,Category_6,3197
2023-12-29,Category_7,3413
2023-12-29,Category_8,3263
2023-12-30,Category_1,5692
2023-12-30,Category_2,5605
2023-12-30,Category_3,3070
2023-12-30,Category_4,2846
2023-12-30,Category_5,8096
2023-12-30,Category_6,4416
2023-12-30,Category_7,4482
2023-12-30,Category_8,4260
2023-12-31,Category_1,5851
2023-12-31,Category_2,5672
2023-12-31,Category_3,2962
2023-12-31,Category_4,2964
2023-12-31,Category_5,8441
2023-12-31,Category_6,4393
2023-12-31,Category_7,4504
2023-12-31,Category_8,4467
2024-01-01,Category_1,6980
2024-01-01,Category_2,7050
2024-01-01,Category_3,3729
2024-01-01,Category_4,3543
2024-01-01,Category_5,9981
2024-01-01,Category_6,5419
2024-01-01,Category_7,5591
2024-01-01,Category_8,5561
2024-01-02,Category_1,4483
2024-01-02,Category_2,4389
2024-01-02,Category_3,2379
2024-01-02,Category_4,2221
2024-01-02,Category_5,6599
2024-01-02,Category_6,3416
2024-01-02,Category_7,3517
2024-01-02,Category_8,3385
2024-01-03,Category_1,4543
2024-01-03,Category_2,4486
2024-01-03,Category_3,2283
2024-01-03,Category_4,2241
2024-01-03,Category_5,6408
2024-01-03,Category_6,3291
2024-01-03,Category_7,3672
2024-01-03,Category_8,3430
2024-01-04,Category_1,4609
2024-01-04,Category_2,4406
2024-01-04,Category_3,2500
2024-01-04,Category_4,2251
2024-01-04,Category_5,6623
2024-01-04,Category_6,3402
2024-01-04,Category_7,3585
2024-01-04,Category_8,3524
2024-01-05,Category_1,4523
2024-01-05,Category_2,4565
2024-01-05,Category_3,2484
2024-01-05,Category_4,2261
2024-01-05,Category_5,6760
2024-01-05,Category_6,3401
2024-01-05,Category_7,3613
2024-01-05,Category_8,3466
2024-01-06,Category_1,6110
2024-01-06,Category_2,6027
2024-01-06,Category_3,3160
2024-01-06,Category_4,3082
2024-01-06,Category_5,8686
2024-01-06,Category_6,4417
2024-01-06,Category_7,4624
2024-01-06,Category_8,4521
2024-01-07,Category_1,6220
2024-01-07,Category_2,5942
2024-01-07,Category_3,3201
2024-01-07,Category_4,2852
2024-01-07,Category_5,8672
2024-01-07,Category_6,4439
2024-01-07,Category_7,4836
2024-01-07,Category_8,4583
2024-01-08,Category_1,4800
2024-01-08,Category_2,4729
2024-01-08,Category_3,2471
2024-01-08,Category_4,2319
2024-01-08,Category_5,6751
2024-01-08,Category_6,3538
2024-01-08,Category_7,3623
2024-01-08,Category_8,3627
2024-01-09,Category_1,4828
2024-01-09,Category_2,4619
2024-01-09,Category_3,2477
2024-01-09,Category_4,2291
2024-01-09,Category_5,6636
2024-01-09,Category_6,3634
2024-01-09,Category_7,3700
2024-01-09,Category_8,3573
2024-01-10,Category_1,4803
2024-01-10,Category_2,4677
2024-01-10,Category_3,2414
2024-01-10,Category_4,2309
2024-01-10,Category_5,6979
2024-01-10,Category_6,3621
2024-01-10,Category_7,3690
2024-01-10,Category_8,3505
2024-01-11,Category_1,4742
2024-01-11,Category_2,4755
2024-01-11,Category_3,2409
2024-01-11,Category_4,2401
2024-01-11,Category_5,7132
2024-01-11,Category_6,3579
2024-01-11,Category_7,3696
2024-01-11,Category_8,3554
2024-01-12,Category_1,4967
2024-01-12,Category_2,4726
2024-01-12,Category_3,2495
2024-01-12,Category_4,2389
2024-01-12,Category_5,7050
2024-01-12,Category_6,3619
2024-01-12,Category_7,3667
2024-01-12,Category_8,3572
2024-01-13,Category_1,6324
2024-01-13,Category_2,6133
2024-01-13,Category_3,3197
2024-01-13,Category_4,3171
2024-01-13,Category_5,9031
2024-01-13,Category_6,4791
2024-01-13,Category_7,5029
2024-01-13,Category_8,4945
2024-01-14,Category_1,6544
2024-01-14,Category_2,6309
2024-01-14,Category_3,3289
2024-01-14,Category_4,3182
2024-01-14,Category_5,9063
2024-01-14,Category_6,4791
2024-01-14,Category_7,5098
2024-01-14,Category_8,4693
2024-01-15,Category_1,4878
2024-01-15,Category_2,4844
2024-01-15,Category_3,2533
2024-01-15,Category_4,2468
2024-01-15,Category_5,7068
2024-01-15,Category_6,3629
2024-01-15,Category_7,3858
2024-01-15,Category_8,3644
2024-01-16,Category_1,4794
2024-01-16,Category_2,4860
2024-01-16,Category_3,2582
2024-01-16,Category_4,2456
2024-01-16,Category_5,7269
2024-01-16,Category_6,3612
2024-01-16,Category_7,3855
2024-01-16,Category_8,3691
2024-01-17,Category_1,5136
2024-01-17,Category_2,4872
2024-01-17,Category_3,2634
2024-01-17,Category_4,2473
2024-01-17,Category_5,7046
2024-01-17,Category_6,3735
2024-01-17,Category_7,3924
2024-01-17,Category_8,3770
2024-01-18,Category_1,4941
2024-01-18,Category_2,4838
2024-01-18,Category_3,2530
2024-01-18,Category_4,2458
2024-01-18,Category_5,7230
2024-01-18,Category_6,3657
2024-01-18,Category_7,3977
2024-01-18,Category_8,3774
2024-01-19,Category_1,5047
2024-01-19,Category_2,4926
2024-01-19,Category_3,2688
2024-01-19,Category_4,2447
2024-01-19,Category_5,7209
2024-01-19,Category_6,3723
2024-01-19,Category_7,3971
2024-01-19,Category_8,3755
2024-01-20,Category_1,6744
2024-01-20,Category_2,6365
2024-01-20,Category_3,3385
2024-01-20,Category_4,3209
2024-01-20,Category_5,9581
2024-01-20,Category_6,4950
2024-01-20,Category_7,5121
2024-01-20,Category_8,4961
2024-01-21,Category_1,6705
2024-01-21,Category_2,6276
2024-01-21,Category_3,3289
2024-01-21,Category_4,3346
2024-01-21,Category_5,9580
2024-01-21,Category_6,5004
2024-01-21,Category_7,5188
2024-01-21,Category_8,4815
2024-01-22,Category_1,5291
2024-01-22,Category_2,4975
2024-01-22,Category_3,2656
2024-01-22,Category_4,2518
2024-01-22,Category_5,7498
2024-01-22,Category_6,3842
2024-01-22,Category_7,4026
2024-01-22,Category_8,3904
2024-01-23,Category_1,5086
2024-01-23,Category_2,5007
2024-01-23,Category_3,2740
2024-01-23,Category_4,2557
2024-01-23,Category_5,7518
2024-01-23,Category_6,3922
2024-01-23,Category_7,4104
2024-01-23,Category_8,4013
2024-01-24,Category_1,5295
2024-01-24,Category_2,5078
2024-01-24,Category_3,2720
2024-01-24,Category_4,2523
2024-01-24,Category_5,7579
2024-01-24,Category_6,3955
2024-01-24,Category_7,4145
2024-01-24,Category_8,3849
2024-01-25,Category_1,5451
2024-01-25,Category_2,5005
2024-01-25,Category_3,2639
2024-01-25,Category_4,2593
2024-01-25,Category_5,7919
2024-01-25,Category_6,3901
2024-01-25,Category_7,4097
2024-01-25,Category_8,3959
2024-01-26,Category_1,5296
2024-01-26,Category_2,5050
2024-01-26,Category_3,2654
2024-01-26,Category_4,2564
2024-01-26,Category_5,7535
2024-01-26,Category_6,3915
2024-01-26,Category_7,3959
2024-01-26,Category_8,3947
2024-01-27,Category_1,7004
2024-01-27,Category_2,6762
2024-01-27,Category_3,3678
2024-01-27,Category_4,3439
2024-01-27,Category_5,9931
2024-01-27,Category_6,5132
2024-01-27,Category_7,5502
2024-01-27,Category_8,5016
2024-01-28,Category_1,6716
2024-01-28,Category_2,6679
2024-01-28,Category_3,3490
2024-01-28,Category_4,3425
2024-01-28,Category_5,10013
2024-01-28,Category_6,5105
2024-01-28,Category_7,5431
2024-01-28,Category_8,5384
2024-01-29,Category_1,5441
2024-01-29,Category_2,5249
2024-01-29,Category_3,2767
2024-01-29,Category_4,2656
2024-01-29,Category_5,8028
2024-01-29,Category_6,4024
2024-01-29,Category_7,4149
2024-01-29,Category_8,4092
2024-01-30,Category_1,5514
2024-01-30,Category_2,5376
2024-01-30,Category_3,2651
2024-01-30,Category_4,2622
2024-01-30,Category_5,7791
2024-01-30,Category_6,3912
2024-01-30,Category_7,4120
2024-01-30,Category_8,4194
2024-01-31,Category_1,5434
2024-01-31,Category_2,5452
2024-01-31,Category_3,2792
2024-01-31,Category_4,2775
2024-01-31,Category_5,7875
2024-01-31,Category_6,4096
2024-01-31,Category_7,4068
2024-01-31,Category_8,4024
2024-02-01,Category_1,5586
2024-02-01,Category_2,5322
2024-02-01,Category_3,2834
2024-02-01,Category_4,2676
2024-02-01,Category_5,8012
2024-02-01,Category_6,4163
2024-02-01,Category_7,4346
2024-02-01,Category_8,3973
2024-02-02,Category_1,5618
2024-02-02,Category_2,5147
2024-02-02,Category_3,2839
2024-02-02,Category_4,2686
2024-02-02,Category_5,8179
2024-02-02,Category_6,4188
2024-02-02,Category_7,4343
2024-02-02,Category_8,3999
2024-02-03,Category_1,7286
2024-02-03,Category_2,7141
2024-02-03,Category_3,3757
2024-02-03,Category_4,3556
2024-02-03,Category_5,10400
2024-02-03,Category_6,5203
2024-02-03,Category_7,5705
2024-02-03,Category_8,5415
2024-02-04,Category_1,7058
2024-02-04,Category_2,7195
2024-02-04,Category_3,3668
2024-02-04,Category_4,3335
2024-02-04,Category_5,10434
2024-02-04,Category_6,5319
2024-02-04,Category_7,5551
2024-02-04,Category_8,5547
2024-02-05,Category_1,5612
2024-02-05,Category_2,5467
2024-02-05,Category_3,3003
2024-02-05,Category_4,2594
2024-02-05,Category_5,8031
2024-02-05,Category_6,4058
2024-02-05,Category_7,4225
2024-02-05,Category_8,4135
2024-02-06,Category_1,5678
2024-02-06,Category_2,5459
2024-02-06,Category_3,2906
2024-02-06,Category_4,2657
2024-02-06,Category_5,8008
2024-02-06,Category_6,4138
2024-02-06,Category_7,4310
2024-02-06,Category_8,4112
2024-02-07,Category_1,5568
2024-02-07,Category_2,5448
2024-02-07,Category_3,2763
2024-02-07,Category_4,2808
2024-02-07,Category_5,8199
2024-02-07,Category_6,4132
2024-02-07,Category_7,4503
2024-02-07,Category_8,4347
2024-02-08,Category_1,5739
2024-02-08,Category_2,5597
2024-02-08,Category_3,2890
2024-02-08,Category_4,2710
2024-02-08,Category_5,8160
2024-02-08,Category_6,4247
2024-02-08,Category_7,4190
2024-02-08,Category_8,4114
2024-02-09,Category_1,5429
2024-02-09,Category_2,5663
2024-02-09,Category_3,2980
2024-02-09,Category_4,2817
2024-02-09,Category_5,8256
2024-02-09,Category_6,4294
2024-02-09,Category_7,4395
2024-02-09,Category_8,4177
2024-02-10,Category_1,7322
2024-02-10,Category_2,7309
2024-02-10,Category_3,3794
2024-02-10,Category_4,3585
2024-02-10,Category_5,10657
2024-02-10,Category_6,5493
2024-02-10,Category_7,5775
2024-02-10,Category_8,5546
2024-02-11,Category_1,7456
2024-02-11,Category_2,7240
2024-02-11,Category_3,4048
2024-02-11,Category_4,3738
2024-02-11,Category_5,10812
2024-02-11,Category_6,5445
2024-02-11,Category_7,5688
2024-02-11,Category_8,5369
2024-02-12,Category_1,5773
2024-02-12,Category_2,5594
2024-02-12,Category_3,2942
2024-02-12,Category_4,2835
2024-02-12,Category_5,7938
2024-02-12,Category_6,4248
2024-02-12,Category_7,4597
2024-02-12,Category_8,4338
2024-02-13,Category_1,5687
2024-02-13,Category_2,5572
2024-02-13,Category_3,2979
2024-02-13,Category_4,2796
2024-02-13,Category_5,8391
2024-02-13,Category_6,4354
2024-02-13,Category_7,4438
2024-02-13,Category_8,4413
2024-02-14,Category_1,5723
2024-02-14,Category_2,5585
2024-02-14,Category_3,2842
2024-02-14,Category_4,2796
2024-02-14,Category_5,8577
2024-02-14,Category_6,4208
2024-02-14,Category_7,4515
2024-02-14,Category_8,4299
2024-02-15,Category_1,5770
2024-02-15,Category_2,5811
2024-02-15,Category_3,2889
2024-02-15,Category_4,2906
2024-02-15,Category_5,8229
2024-02-15,Category_6,4386
2024-02-15,Category_7,4568
2024-02-15,Category_8,4262
2024-02-16,Category_1,5869
2024-02-16,Category_2,5670
2024-02-16,Category_3,3048
2024-02-16,Category_4,2818
2024-02-16,Category_5,8323
2024-02-16,Category_6,4287
2024-02-16,Category_7,4529
2024-02-16,Category_8,4383
2024-02-17,Category_1,7566
2024-02-17,Category_2,7532
2024-02-17,Category_3,3926
2024-02-17,Category_4,3654
2024-02-17,Category_5,10825
2024-02-17,Category_6,5640
2024-02-17,Category_7,6060
2024-02-17,Category_8,5896
2024-02-18,Category_1,7815
2024-02-18,Category_2,7277
2024-02-18,Category_3,3955
2024-02-18,Category_4,3679
2024-02-18,Category_5,10944
2024-02-18,Category_6,5573
2024-02-18,Category_7,6040
2024-02-18,Category_8,5614
2024-02-19,Category_1,6005
2024-02-19,Category_2,5785
2024-02-19,Category_3,3018
2024-02-19,Category_4,2951
2024-02-19,Category_5,8647
2024-02-19,Category_6,4384
2024-02-19,Category_7,4701
2024-02-19,Category_8,4615
2024-02-20,Category_1,5781
2024-02-20,Category_2,5847
2024-02-20,Category_3,2992
2024-02-20,Category_4,2922
2024-02-20,Category_5,8545
2024-02-20,Category_6,4491
2024-02-20,Category_7,4861
2024-02-20,Category_8,4452
2024-02-21,Category_1,5887
2024-02-21,Category_2,5667
2024-02-21,Category_3,2976
2024-02-21,Category_4,2987
2024-02-21,Category_5,8773
2024-02-21,Category_6,4585
2024-02-21,Category_7,4729
2024-02-21,Category_8,4501
2024-02-22,Category_1,6096
2024-02-22,Category_2,5896
2024-02-22,Category_3,3018
2024-02-22,Category_4,2848
2024-02-22,Category_5,8646
2024-02-22,Category_6,4465
2024-02-22,Category_7,4600
2024-02-22,Category_8,4518
2024-02-23,Category_1,5851
2024-02-23,Category_2,5757
2024-02-23,Category_3,3030
2024-02-23,Category_4,2804
2024-02-23,Category_5,8706
2024-02-23,Category_6,4614
2024-02-23,Category_7,4600
2024-02-23,Category_8,4535
2024-02-24,Category_1,7946
2024-02-24,Category_2,7540
2024-02-24,Category_3,4076
2024-02-24,Category_4,3908
2024-02-24,Category_5,11348
2024-02-24,Category_6,5676
2024-02-24,Category_7,5985
2024-02-24,Category_8,5835
2024-02-25,Category_1,7683
2024-02-25,Category_2,7500
2024-02-25,Category_3,4031
2024-02-25,Category_4,3917
2024-02-25,Category_5,11180
2024-02-25,Category_6,5847
2024-02-25,Category_7,6147
2024-02-25,Category_8,6195
2024-02-26,Category_1,6023
2024-02-26,Category_2,5929
2024-02-26,Category_3,3033
2024-02-26,Category_4,2988
2024-02-26,Category_5,8807
2024-02-26,Category_6,4522
2024-02-26,Category_7,4707
2024-02-26,Category_8,4537
2024-02-27,Category_1,6044
2024-02-27,Category_2,5765
2024-02-27,Category_3,3129
2024-02-27,Category_4,2943
2024-02-27,Category_5,8682
2024-02-27,Category_6,4433
2024-02-27,Category_7,4702
2024-02-27,Category_8,4384
2024-02-28,Category_1,6007
2024-02-28,Category_2,5994
2024-02-28,Category_3,3170
2024-02-28,Category_4,2929
2024-02-28,Category_5,8760
2024-02-28,Category_6,4492
2024-02-28,Category_7,4732
2024-02-28,Category_8,4551
2024-02-29,Category_1,6199
2024-02-29,Category_2,5889
2024-02-29,Category_3,3173
2024-02-29,Category_4,2990
2024-02-29,Category_5,8884
2024-02-29,Category_6,4508
2024-02-29,Category_7,4713
2024-02-29,Category_8,4669
2024-03-01,Category_1,5973
2024-03-01,Category_2,5938
2024-03-01,Category_3,3116
2024-03-01,Category_4,2981
2024-03-01,Category_5,8444
2024-03-01,Category_6,4647
2024-03-01,Category_7,4930
2024-03-01,Category_8,4523
2024-03-02,Category_1,7787
2024-03-02,Category_2,7837
2024-03-02,Category_3,3994
2024-03-02,Category_4,3962
2024-03-02,Category_5,11460
2024-03-02,Category_6,5838
2024-03-02,Category_7,6073
2024-03-02,Category_8,6048
2024-03-03,Category_1,7866
2024-03-03,Category_2,7949
2024-03-03,Category_3,4186
2024-03-03,Category_4,3861
2024-03-03,Category_5,11546
2024-03-03,Category_6,5966
2024-03-03,Category_7,6177
2024-03-03,Category_8,5974
2024-03-04,Category_1,6447
2024-03-04,Category_2,6006
2024-03-04,Category_3,3141
2024-03-04,Category_4,2956
2024-03-04,Category_5,8866
2024-03-04,Category_6,4653
2024-03-04,Category_7,4749
2024-03-04,Category_8,4547
2024-03-05,Category_1,6130
2024-03-05,Category_2,5811
2024-03-05,Category_3,3164
2024-03-05,Category_4,3082
2024-03-05,Category_5,9035
2024-03-05,Category_6,4683
2024-03-05,Category_7,4771
2024-03-05,Category_8,4637
2024-03-06,Category_1,5896
2024-03-06,Category_2,6019
2024-03-06,Category_3,3155
2024-03-06,Category_4,3101
2024-03-06,Category_5,9093
2024-03-06,Category_6,4725
2024-03-06,Category_7,4946
2024-03-06,Category_8,4738
2024-03-07,Category_1,6041
2024-03-07,Category_2,5983
2024-03-07,Category_3,3100
2024-03-07,Category_4,3073
2024-03-07,Category_5,8994
2024-03-07,Category_6,4637
2024-03-07,Category_7,4833
2024-03-07,Category_8,4706
2024-03-08,Category_1,6201
2024-03-08,Category_2,6029
2024-03-08,Category_3,3007
2024-03-08,Category_4,2947
2024-03-08,Category_5,8992
2024-03-08,Category_6,4627
2024-03-08,Category_7,4938
2024-03-08,Category_8,4699
2024-03-09,Category_1,8050
2024-03-09,Category_2,8004
2024-03-09,Category_3,4126
2024-03-09,Category_4,3842
2024-03-09,Category_5,11525
2024-03-09,Category_6,6052
2024-03-09,Category_7,6381
2024-03-09,Category_8,6258
2024-03-10,Category_1,8000
2024-03-10,Category_2,8313
2024-03-10,Category_3,4159
2024-03-10,Category_4,3915
2024-03-10,Category_5,11771
2024-03-10,Category_6,6079
2024-03-10,Category_7,6221
2024-03-10,Category_8,6237
2024-03-11,Category_1,6222
2024-03-11,Category_2,6181
2024-03-11,Category_3,3206
2024-03-11,Category_4,3079
2024-03-11,Category_5,9159
2024-03-11,Category_6,4788
2024-03-11,Category_7,4932
2024-03-11,Category_8,4733
2024-03-12,Category_1,6430
2024-03-12,Category_2,6022
2024-03-12,Category_3,3260
2024-03-12,Category_4,3036
2024-03-12,Category_5,8897
2024-03-12,Category_6,4700
2024-03-12,Category_7,4919
2024-03-12,Category_8,4760
2024-03-13,Category_1,6222
2024-03-13,Category_2,6195
2024-03-13,Category_3,3317
2024-03-13,Category_4,3123
2024-03-13,Category_5,9155
2024-03-13,Category_6,4696
2024-03-13,Category_7,4838
2024-03-13,Category_8,4662
2024-03-14,Category_1,6392
2024-03-14,Category_2,6330
2024-03-14,Category_3,3232
2024-03-14,Category_4,3115
2024-03-14,Category_5,9180
2024-03-14,Category_6,4633
2024-03-14,Category_7,4847
2024-03-14,Category_8,4701
2024-03-15,Category_1,6413
2024-03-15,Category_2,6260
2024-03-15,Category_3,3252
2024-03-15,Category_4,3122
2024-03-15,Category_5,9097
2024-03-15,Category_6,4842
2024-03-15,Category_7,4930
2024-03-15,Category_8,4927
2024-03-16,Category_1,8258
2024-03-16,Category_2,7920
2024-03-16,Category_3,4132
2024-03-16,Category_4,3988
2024-03-16,Category_5,11931
2024-03-16,Category_6,6229
2024-03-16,Category_7,6424
2024-03-16,Category_8,6157
2024-03-17,Category_1,8164
2024-03-17,Category_2,8089
2024-03-17,Category_3,4209
2024-03-17,Category_4,3931
2024-03-17,Category_5,11994
2024-03-17,Category_6,6133
2024-03-17,Category_7,6370
2024-03-17,Category_8,5995
2024-03-18,Category_1,6351
2024-03-18,Category_2,6027
2024-03-18,Category_3,3304
2024-03-18,Category_4,3120
2024-03-18,Category_5,9308
2024-03-18,Category_6,4601
2024-03-18,Category_7,5123
2024-03-18,Category_8,4704
2024-03-19,Category_1,6504
2024-03-19,Category_2,6301
2024-03-19,Category_3,3365
2024-03-19,Category_4,3281
2024-03-19,Category_5,9133
2024-03-19,Category_6,4837
2024-03-19,Category_7,4821
2024-03-19,Category_8,4822
2024-03-20,Category_1,6426
2024-03-20,Category_2,6205
2024-03-20,Category_3,3165
2024-03-20,Category_4,3199
2024-03-20,Category_5,9240
2024-03-20,Category_6,4851
2024-03-20,Category_7,4757
2024-03-20,Category_8,4904
2024-03-21,Category_1,6265
2024-03-21,Category_2,6207
2024-03-21,Category_3,3264
2024-03-21,Category_4,3112
2024-03-21,Category_5,9131
2024-03-21,Category_6,4701
2024-03-21,Category_7,4998
2024-03-21,Category_8,4866
2024-03-22,Category_1,6533
2024-03-22,Category_2,6292
2024-03-22,Category_3,3250
2024-03-22,Category_4,3075
2024-03-22,Category_5,9315
2024-03-22,Category_6,4784
2024-03-22,Category_7,4927
2024-03-22,Category_8,4733
2024-03-23,Category_1,8554
2024-03-23,Category_2,8030
2024-03-23,Category_3,4264
2024-03-23,Category_4,4152
